_id,lat,lng,main_damage,grouped_damage,confidence_level,geo_result,occupancy,address,parsed_address,address_dict,country,parish,town,suburb,street,place
"BLDG24806","15.296755800000001","-61.36785210000001","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Eggleston, Saint George Parish, 00109-800, Dominica","Elmshall,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Elmshall","None"
"BLDG24807","15.29706547","-61.3675245","Moderately Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Eggleston, Saint George Parish, 00109-800, Dominica","Elmshall,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Elmshall","None"
"BLDG24808","15.29707472","-61.36731749","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Eggleston, Saint George Parish, 00109-800, Dominica","Elmshall,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Elmshall","None"
"BLDG24809","15.29715858","-61.36652231","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Eggleston, Saint George Parish, 00109-800, Dominica","Elmshall,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Elmshall","None"
"BLDG24810","15.29714844","-61.36660739","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Eggleston, Saint George Parish, 00109-800, Dominica","Elmshall,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Elmshall","None"
"BLDG24811","15.29728906","-61.36474378","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Eggleston, Saint George Parish, 00109-800, Dominica","Elmshall,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Elmshall","None"
"BLDG24812","15.29731727","-61.36467704","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Eggleston, Saint George Parish, 00109-800, Dominica","Elmshall,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Elmshall","None"
"BLDG24813","15.29738604","-61.36476151","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Eggleston, Saint George Parish, 00109-800, Dominica","Elmshall,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Elmshall","None"
"BLDG24814","15.29702428","-61.36581382","Moderately Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Eggleston, Saint George Parish, 00109-800, Dominica","Elmshall,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Elmshall","None"
"BLDG24815","15.29731008","-61.365164899999996","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Eggleston, Saint George Parish, 00109-800, Dominica","Elmshall,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Elmshall","None"
"BLDG24816","15.30352543","-61.36998005","Completely Destroyed","Damaged Buildings","nan","15.3094,-61.3749537,hamlet","hamlet","Belle Vue Rawle, Saint George Parish, 00109-800, Dominica","Belle Vue Rawle,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Belle Vue Rawle","None","None","None"
"BLDG24817","15.30368253","-61.37086578","Completely Destroyed","Damaged Buildings","nan","15.3005516,-61.3775645,residential","residential","Elms Hall Road, Bath Estate, Roseau, Saint George Parish, 00109-800, Dominica","Elms Hall Road,Bath Estate,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Bath Estate","Elms Hall Road","None"
"BLDG24818","15.30381354","-61.37112345","Completely Destroyed","Damaged Buildings","nan","15.3005516,-61.3775645,residential","residential","Elms Hall Road, Bath Estate, Roseau, Saint George Parish, 00109-800, Dominica","Elms Hall Road,Bath Estate,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Bath Estate","Elms Hall Road","None"
"BLDG24819","15.30383436","-61.37102721","Completely Destroyed","Damaged Buildings","nan","15.3005516,-61.3775645,residential","residential","Elms Hall Road, Bath Estate, Roseau, Saint George Parish, 00109-800, Dominica","Elms Hall Road,Bath Estate,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Bath Estate","Elms Hall Road","None"
"BLDG24820","15.30367083","-61.37073652","Moderately Damaged","Damaged Buildings","nan","15.3005516,-61.3775645,residential","residential","Elms Hall Road, Bath Estate, Roseau, Saint George Parish, 00109-800, Dominica","Elms Hall Road,Bath Estate,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Bath Estate","Elms Hall Road","None"
"BLDG24821","15.3037249","-61.37126457","Moderately Damaged","Damaged Buildings","nan","15.3005516,-61.3775645,residential","residential","Elms Hall Road, Bath Estate, Roseau, Saint George Parish, 00109-800, Dominica","Elms Hall Road,Bath Estate,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Bath Estate","Elms Hall Road","None"
"BLDG24822","15.3034705","-61.37179501","Highly Damaged","Damaged Buildings","nan","15.3005516,-61.3775645,residential","residential","Elms Hall Road, Bath Estate, Roseau, Saint George Parish, 00109-800, Dominica","Elms Hall Road,Bath Estate,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Bath Estate","Elms Hall Road","None"
"BLDG24823","15.303475","-61.37241214","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Belle Vue Rawle, Saint George Parish, 00109-800, Dominica","Elmshall,Belle Vue Rawle,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Belle Vue Rawle","None","Elmshall","None"
"BLDG24824","15.30344395","-61.37258237","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Belle Vue Rawle, Saint George Parish, 00109-800, Dominica","Elmshall,Belle Vue Rawle,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Belle Vue Rawle","None","Elmshall","None"
"BLDG24825","15.303351999999999","-61.37226896","Moderately Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Belle Vue Rawle, Saint George Parish, 00109-800, Dominica","Elmshall,Belle Vue Rawle,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Belle Vue Rawle","None","Elmshall","None"
"BLDG24826","15.30329614","-61.37297155","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Belle Vue Rawle, Saint George Parish, 00109-800, Dominica","Elmshall,Belle Vue Rawle,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Belle Vue Rawle","None","Elmshall","None"
"BLDG24827","15.30324824","-61.37279823","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Belle Vue Rawle, Saint George Parish, 00109-800, Dominica","Elmshall,Belle Vue Rawle,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Belle Vue Rawle","None","Elmshall","None"
"BLDG24828","15.30247788","-61.37291135","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Roseau, Saint George Parish, 00109-800, Dominica","Elmshall,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Elmshall","None","None"
"BLDG24829","15.30260242","-61.37277365","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Roseau, Saint George Parish, 00109-800, Dominica","Elmshall,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Elmshall","None","None"
"BLDG24830","15.30319455","-61.37281342","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Belle Vue Rawle, Saint George Parish, 00109-800, Dominica","Elmshall,Belle Vue Rawle,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Belle Vue Rawle","None","Elmshall","None"
"BLDG24831","15.30214674","-61.37176828","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Belle Vue Rawle, Saint George Parish, 00109-800, Dominica","Elmshall,Belle Vue Rawle,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Belle Vue Rawle","None","Elmshall","None"
"BLDG24832","15.30223528","-61.37161239","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Belle Vue Rawle, Saint George Parish, 00109-800, Dominica","Elmshall,Belle Vue Rawle,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Belle Vue Rawle","None","Elmshall","None"
"BLDG24833","15.30163294","-61.37263332","Moderately Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Roseau, Saint George Parish, 00109-800, Dominica","Elmshall,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Elmshall","None","None"
"BLDG24834","15.301075","-61.37285567","Moderately Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Roseau, Saint George Parish, 00109-800, Dominica","Elmshall,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Elmshall","None","None"
"BLDG24835","15.30130212","-61.37301282","Moderately Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Roseau, Saint George Parish, 00109-800, Dominica","Elmshall,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Elmshall","None","None"
"BLDG24836","15.30226397","-61.37210367","Moderately Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Belle Vue Rawle, Saint George Parish, 00109-800, Dominica","Elmshall,Belle Vue Rawle,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Belle Vue Rawle","None","Elmshall","None"
"BLDG24837","15.30227539","-61.37268748","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Roseau, Saint George Parish, 00109-800, Dominica","Elmshall,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Elmshall","None","None"
"BLDG24838","15.30286666","-61.37260901","Moderately Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Roseau, Saint George Parish, 00109-800, Dominica","Elmshall,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Elmshall","None","None"
"BLDG24839","15.30286068","-61.37228015","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Roseau, Saint George Parish, 00109-800, Dominica","Elmshall,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Elmshall","None","None"
"BLDG24840","15.30282126","-61.37179263","Moderately Damaged","Damaged Buildings","nan","15.3005516,-61.3775645,residential","residential","Elms Hall Road, Bath Estate, Roseau, Saint George Parish, 00109-800, Dominica","Elms Hall Road,Bath Estate,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Bath Estate","Elms Hall Road","None"
"BLDG24841","15.30250428","-61.37161031","Completely Destroyed","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Belle Vue Rawle, Saint George Parish, 00109-800, Dominica","Elmshall,Belle Vue Rawle,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Belle Vue Rawle","None","Elmshall","None"
"BLDG24842","15.30263718","-61.37311338","Moderately Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Belle Vue Rawle, Saint George Parish, 00109-800, Dominica","Elmshall,Belle Vue Rawle,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Belle Vue Rawle","None","Elmshall","None"
"BLDG24843","15.30064067","-61.37084126","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Roseau, Saint George Parish, 00109-800, Dominica","Elmshall,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Elmshall","None","None"
"BLDG24844","15.30067017","-61.370951899999994","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Roseau, Saint George Parish, 00109-800, Dominica","Elmshall,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Elmshall","None","None"
"BLDG24845","15.30011261","-61.37122598","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Roseau, Saint George Parish, 00109-800, Dominica","Elmshall,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Elmshall","None","None"
"BLDG24846","15.30012448","-61.37137741","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Roseau, Saint George Parish, 00109-800, Dominica","Elmshall,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Elmshall","None","None"
"BLDG24847","15.30009711","-61.37106719","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Roseau, Saint George Parish, 00109-800, Dominica","Elmshall,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Elmshall","None","None"
"BLDG24848","15.29992421","-61.37146025","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Roseau, Saint George Parish, 00109-800, Dominica","Elmshall,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Elmshall","None","None"
"BLDG24849","15.30009572","-61.37186174","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Roseau, Saint George Parish, 00109-800, Dominica","Elmshall,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Elmshall","None","None"
"BLDG24850","15.30045482","-61.37191809","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Roseau, Saint George Parish, 00109-800, Dominica","Elmshall,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Elmshall","None","None"
"BLDG24851","15.30057666","-61.37190237","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Roseau, Saint George Parish, 00109-800, Dominica","Elmshall,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Elmshall","None","None"
"BLDG24852","15.30058453","-61.37199839","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Roseau, Saint George Parish, 00109-800, Dominica","Elmshall,Roseau,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Roseau","Elmshall","None","None"
