bldg_id,lat,lng,bldg_address,bldg_name,submarket,zip_code,floor_area,bldg_class,nstory,constr_year
B0699,47.622707,-122.332085,425 Pontius Ave N,425 Pontius,Lake Union,98109,"72,442",B,4,1980
B0700,47.634259,-122.339673,1700 Westlake Ave N,Lake Union Building,Lake Union,98109,"77,250",B,7,1970
B0701,47.631015,-122.341888,1300 Dexter Ave N,1300 Dexter,Lake Union,98109,"79,877",B,5,1986
B0702,47.629734,-122.328049,1144 Eastlake Ave E,1144 Eastlake,Lake Union,98109,"82,098",B,7,2002
B0703,47.62175,-122.339335,326 9th Ave N,,Lake Union,98109,"82,440",B,9,1930
B0704,47.628712,-122.329674,1100 Fairview Ave N,Fred Hutchinson Cancer Research Ctr - Bldg D,Lake Union,98109,"86,690",B,5,1997
B0705,47.624954,-122.329722,617 Eastlake Ave E,617 Eastlake,Lake Union,98109,"93,895",B,5,1990
B0706,47.623614,-122.340081,815 Mercer St,Bldg 1,Lake Union,98109,"96,000",B,5,2008
B0707,47.630845,-122.326855,1208 Eastlake Ave E,Earl Davie Building,Lake Union,98109,"97,365",B,4,1999
B0708,47.623482,-122.329521,501 Eastlake Ave E,501 Eastlake,Lake Union,98109,"103,494",B,5,2002
B0709,47.631033,-122.327539,1201-1241 Eastlake Ave E,Zymogenetics,Lake Union,98109,"106,000",B,4,1911
B0710,47.624105,-122.340266,801-815 Mercer St,South Lake Union - Blue Flame Bldg,Lake Union,98109,"110,264",B,4,1963
B0711,47.621374,-122.338849,307-315 Westlake Ave N,SBRI Building,Lake Union,98109,"116,214",B,5,2004
B0712,47.633476,-122.326393,1551 Eastlake Ave E,1551 Eastlake,Lake Union,98102,"117,482",B,3,1961
B0713,47.626408,-122.331444,823 Yale Ave N,Fred Hutchinson Cancer Research Ctr - Bldg J,Lake Union,98109,"134,497",B,6,2001
B0714,47.626518,-122.329567,825 Eastlake Ave E,Fred Hutchinson Cancer Research Ctr - Bldg G,Lake Union,98109,"152,600",B,7,2000
B0715,47.621395,-122.329544,325 Eastlake Ave E,Yale & Thomas,Lake Union,98109,"158,433",B,7,1981
B0716,47.634415,-122.324745,1616 Eastlake Ave E,1616 Eastlake,Lake Union,98102,"165,493",B,5,2002
B0717,47.623614,-122.340081,815 Mercer St,Bldg 2,Lake Union,98109,"188,000",B,4,2008
B0718,47.613985,-122.337129,600 Stewart St,Plaza 600,Lake Union,98101,"213,979",B,20,1969
B0719,47.628712,-122.329674,1100 Fairview Ave N,Fred Hutchinson Cancer Research Ctr - Bldg AB,Lake Union,98109,"220,173",B,5,1997
B0720,47.628712,-122.329674,1100 Fairview Ave N,Fred Hutchinson Cancer Research Ctr - Bldg C,Lake Union,98109,"229,084",B,5,1997
B0721,47.619053,-122.336395,1000 Denny Way,Denny Way Building,Lake Union,98109,"262,565",B,8,1965
B0722,47.616478,-122.334488,1915 Terry Ave,1915 Terry,Lake Union,98101,"263,000",B,7,1953
B0723,47.628712,-122.329674,1100 Fairview Ave N,Public Health Sciences Building,Lake Union,98109,"372,000",B,5,2002
B0724,47.627987,-122.331314,1000-1012 Fairview Ave N,Fred Hutchinson Cancer Research Ctr - Bldg LF,Lake Union,98109,"37,740",C,3,1926
B0725,47.619807,-122.333932,222 Fairview Ave N,Cascade Natural Gas,Lake Union,98109,"44,865",C,2,1957
B0726,47.641625,-122.325645,2366 Eastlake Ave E,Areis Bldg,Lake Union,98102,"50,333",C,4,1959
B0727,47.635414,-122.340685,1813 Westlake Ave N,Q-13 Bldg,Lake Union,98109,"57,670",C,3,1952
B0728,47.623462,-122.337484,964 Republican St,Rosen Bldg,Lake Union,98109,"60,375",C,3,1922
B0729,47.620705,-122.339394,234 9th Ave N,9th & Thomas,Lake Union,98109,"159,037",Trophy,12,2017
B0730,47.622182,-122.341893,400 Dexter Ave N,The Alexandria Center,Lake Union,98109,"288,850",Trophy,12,2017
B0731,47.622536,-122.333941,400 Fairview Ave N,400 Fairview,Lake Union,98109,"345,542",Trophy,13,2015
B0732,47.621161,-122.335482,300 Boren Ave N,Troy Block South Tower,Lake Union,98109,"395,000",Trophy,12,2016
B0733,47.588634,-122.238609,7525 SE 24th St,Island Corporate Center,Mercer Island,98040,"105,796",A,6,1987
B0734,47.585777,-122.232183,7900 SE 28th St,Mercer Island Court,Mercer Island,98040,"36,337",B,5,1986
B0735,47.583091,-122.235763,3003 77th Ave SE,Farmers New World Life,Mercer Island,98040,"155,200",B,5,1982
B0736,47.732922,-122.151843,Woodinville Redmond Rd @ NE 145th St,Woodinville Village - Bldg T,Mill Creek/Woodinville,98052,108000,B,1,
B0737,47.859422,-122.220701,15224 Main St,Park Place Center,Mill Creek/Woodinville,98012,"31,000",B,3,2004
B0738,47.853077,-122.219025,16000 Bothell Everett Hwy,Main Building,Mill Creek/Woodinville,98012,"31,000",B,3,1986
B0739,47.7172,-122.152651,12950 Willows Rd NE,Phase I - Bldg A,Mill Creek/Woodinville,98034,"45,735",B,2,2008
B0740,47.7172,-122.152651,12950 Willows Rd NE,Sammamish Ridge B,Mill Creek/Woodinville,98034,"45,735",B,2,2008
B0741,47.880684,-122.229538,125 130th St SE,Ameritek Building,Mill Creek/Woodinville,98208,"51,682",B,3,2005
B0742,47.831224,-122.207885,18323 Bothell Everett Hwy,RG Professional Center,Mill Creek/Woodinville,98012,"54,236",B,3,2001
B0743,47.878588,-122.234627,13020 Meridian Ave S,Swedish Mill Creek,Mill Creek/Woodinville,98208,"86,198",B,3,2010
B0744,47.751167,-122.151769,17000 140th Ave NE,Woodinville Medical Center,Mill Creek/Woodinville,98072,"32,400",C,4,1991
B0745,47.707277,-122.332769,10700 Meridian Ave N,Northway Square West,Northgate/N Seattle,98133,"83,361",A,6,1977
B0746,47.699178,-122.326742,9709 3rd Ave NE,Northgate Plaza,Northgate/N Seattle,98115,"122,000",A,5,1984
B0747,47.704834,-122.334442,1833 N 105th St,Meridian Office,Northgate/N Seattle,98133,"32,099",B,3,1981
B0748,47.70557,-122.335049,10501 Meridian Ave N,King County Health Dept.,Northgate/N Seattle,98133,"34,759",B,2,1979
B0749,47.693506,-122.355261,8760 Greenwood Ave N,Westview North,Northgate/N Seattle,98103,"38,196",B,4,1998
B0750,47.700784,-122.327225,115 NE 100th St,Northgate Executive A,Northgate/N Seattle,98115,"39,217",B,3,1974
B0751,47.708845,-122.333964,11027 Meridian Ave N,Verity Credit Union,Northgate/N Seattle,98133,"40,000",B,3,1996
B0752,47.71888,-122.294518,12360 Lake City Way NE,Lake City Center,Northgate/N Seattle,98125,"40,795",B,5,1979
B0753,47.700532,-122.32491,9750 3rd Ave NE,Northgate Office Building,Northgate/N Seattle,98115,"45,700",B,4,1978
B0754,47.70837,-122.333328,2111 N Northgate Way,Northgate Meridian,Northgate/N Seattle,98133,"46,806",B,3,1986
B0755,47.697166,-122.291044,9425 35th Ave NE,Morningside Apartments,Northgate/N Seattle,98115,"50,095",B,3,1994
B0756,47.700532,-122.32491,9750 3rd Ave NE,9750 3rd,Northgate/N Seattle,98115,"52,282",B,4,1978
B0757,47.712625,-122.337352,1536 N 115th St,McMurray Medical Office Bldg,Northgate/N Seattle,98133,"60,000",B,3,2005
B0758,47.708861,-122.334664,11011 Meridian Ave N,Meridian Medical Center,Northgate/N Seattle,98133,"71,400",B,3,2006
B0759,47.700862,-122.326524,155 NE 100th St,Northgate Executive B,Northgate/N Seattle,98115,"72,490",B,5,1973
B0760,47.707449,-122.3317,2150 N 107th St,Northway Square East,Northgate/N Seattle,98133,"78,200",B,6,1974
B0761,47.700032,-122.326615,9725 3rd Ave NE,Northgate Executive C,Northgate/N Seattle,98115,"86,774",B,6,1979
B0762,47.699317,-122.323724,9706 4th Ave NE,Northgate Delta Building,Northgate/N Seattle,98115,"87,000",B,5,1987
B0763,47.704189,-122.332001,10330 Meridian Ave N,NW Outpatient Medical Center,Northgate/N Seattle,98133,"105,138",B,3,1961
B0764,47.701744,-122.302658,10015 Lake City Way NE,Active Space,Northgate/N Seattle,98125,"33,546",C,4,2000
B0765,48.241214,-122.363808,9612 270th St NW,Port Susan Commons,N Snohomish County,98292,"30,684",B,2,2005
B0766,48.112158,-122.180686,12806 State Ave,Bldg 2,N Snohomish County,98271,"66,592",B,2,1993
B0767,48.187447,-122.116929,875 Wesley St,Whitehorse Medical center,N Snohomish County,98223,"75,000",B,2,1991
B0768,48.145608,-122.177688,3810 166th Pl NE,Corporate Central,N Snohomish County,98223,"45,289",C,2,2003
B0769,47.59922247,-122.3351221,74 S Jackson St,The Jack,Pioneer Sq/Waterfront,98104,150000,A,7,2021
B0770,47.59298028,-122.3259932,1021-1045 6th Ave S,Bldg E,Pioneer Sq/Waterfront,98134,171000,A,7,2017
B0771,47.60336158,-122.3366141,815-825 Western Ave,Commuter Bldg site,Pioneer Sq/Waterfront,98104,175000,A,9,2022
B0772,47.59298028,-122.3259932,1021-1045 6th Ave S,Bldg C,Pioneer Sq/Waterfront,98134,182000,A,8,
B0773,47.59298028,-122.3259932,1021-1045 6th Ave S,Bldg D,Pioneer Sq/Waterfront,98134,182000,A,8,
B0774,47.59298028,-122.3259932,1021-1045 6th Ave S,Bldg A,Pioneer Sq/Waterfront,98134,227000,A,10,
B0775,47.59298028,-122.3259932,1021-1045 6th Ave S,Bldg B,Pioneer Sq/Waterfront,98134,227000,A,10,
B0776,47.59917651,-122.3347595,95 S Jackson St,95 Jackson,Pioneer Sq/Waterfront,98104,35807,B,3,
B0777,47.59854303,-122.3329347,419 Occidental Ave S,Railspur,Pioneer Sq/Waterfront,98104,63818,B,6,1906
B0778,47.597127,-122.327963,625 5th Ave S,625 Union Station,Pioneer Sq/Waterfront,98104,"64,849",A,4,2000
B0779,47.60153,-122.333799,101 Yesler Way,Olympic Block,Pioneer Sq/Waterfront,98104,"70,796",A,8,1986
B0780,47.605586,-122.337407,1109 1st Ave,Watermark Tower,Pioneer Sq/Waterfront,98101,"71,150",A,23,1983
B0781,47.59983,-122.327755,315 5th Ave S,Fifth & Jackson,Pioneer Sq/Waterfront,98104,"145,000",A,10,2002
B0782,47.598574,-122.335151,450 Alaskan Way S,450 Alaskan,Pioneer Sq/Waterfront,98104,"167,000",A,9,2017
B0783,47.600762,-122.332799,200 Occidental Ave S,200 Occidental,Pioneer Sq/Waterfront,98104,"183,000",A,12,2016
B0784,47.597977,-122.33122,255 S King St,Hawk Tower,Pioneer Sq/Waterfront,98104,"208,840",A,9,2018
B0785,47.597371,-122.327731,605 5th Ave S,605 Union Station,Pioneer Sq/Waterfront,98104,"254,995",A,9,2000
B0786,47.5966,-122.327747,705 5th Ave S,705 Union Station,Pioneer Sq/Waterfront,98104,"257,768",A,11,2001
B0787,47.597786,-122.334511,501-505 1st Ave S,505 First,Pioneer Sq/Waterfront,98104,"288,543",A,7,2010
B0788,47.598229,-122.327726,505 5th Ave S,505 Union Station,Pioneer Sq/Waterfront,98104,"294,697",A,11,2000
B0789,47.598774,-122.330833,201 S Jackson St,King Street Center,Pioneer Sq/Waterfront,98104,"343,400",A,8,1999
B0790,47.600544,-122.335144,210 Alaskan Way S,,Pioneer Sq/Waterfront,98104,"31,608",B,5,2005
B0791,47.601024,-122.334533,119 1st Ave S,Maynard Building,Pioneer Sq/Waterfront,98104,"31,629",B,5,1892
B0792,47.60109,-122.335044,72-80 S Washington St,Washington Park Building,Pioneer Sq/Waterfront,98104,"34,568",B,3,1896
B0793,47.599428,-122.333775,316-318 1st Ave S,Seattle Quilt Building,Pioneer Sq/Waterfront,98104,"35,163",B,6,1905
B0794,47.607,-122.338485,1201-1215 1st Ave,Harbor Steps Northwest Tower,Pioneer Sq/Waterfront,98101,"36,807",B,25,2000
B0795,47.606881,-122.338965,1303 1st Ave,Harbor Steps Northwest Tower,Pioneer Sq/Waterfront,98101,"36,807",B,25,2000
B0796,47.596448,-122.324278,675 S Lane St,International Building,Pioneer Sq/Waterfront,98104,"37,155",B,4,1979
B0797,47.608327,-122.341576,1501-1505 Western Ave,Madore Building,Pioneer Sq/Waterfront,98101,"41,594",B,6,1915
B0798,47.599656,-122.330682,307-311 3rd Ave S,Mottman Building,Pioneer Sq/Waterfront,98104,"41,920",B,5,1910
B0799,47.594978,-122.328552,830 4th Ave S,The Turner Construction Building,Pioneer Sq/Waterfront,98134,"42,380",B,4,1915
B0800,47.607544,-122.340496,1415 Western Ave,Market Square,Pioneer Sq/Waterfront,98101,"45,247",B,7,1908
B0801,47.593598,-122.333664,1014-1016 1st Ave S,Olympic Reprographics Building,Pioneer Sq/Waterfront,98134,"46,200",B,4,1907
B0802,47.60025,-122.331177,220 2nd Ave S,Pacific Commercial Building,Pioneer Sq/Waterfront,98104,"46,296",B,5,1900
B0803,47.605736,-122.337624,1113-1123 1st Ave,Colonial Grand Pacific Building,Pioneer Sq/Waterfront,98101,"50,000",B,4,1888
B0804,47.601974,-122.334511,605 1st Ave,Mutual Life Building,Pioneer Sq/Waterfront,98104,"50,000",B,6,1965
B0805,47.603073,-122.336807,815 Western Ave,Commuter Building,Pioneer Sq/Waterfront,98104,"53,200",B,3,1910
B0806,47.597017,-122.333669,542 1st Ave S,Reedo Building,Pioneer Sq/Waterfront,98104,"53,636",B,4,1904
B0807,47.59624,-122.333622,568-570 1st Ave S,Provident Building,Pioneer Sq/Waterfront,98104,"56,107",B,6,1910
B0808,47.592653,-122.328304,1064 4th Ave S,Pacific Office Automation,Pioneer Sq/Waterfront,98134,"56,700",B,3,1910
B0809,47.601454,-122.332453,157-159 Yesler Way,Interurban Building,Pioneer Sq/Waterfront,98104,"60,088",B,6,1890
B0810,47.598503,-122.333744,100 S King St,Westland Building,Pioneer Sq/Waterfront,98104,"63,857",B,6,1907
B0811,47.595574,-122.324716,800 Maynard Ave S,RDA Building,Pioneer Sq/Waterfront,98134,"66,263",B,4,1920
B0812,47.593964,-122.333674,1000 1st Ave S,Palmer Court Building,Pioneer Sq/Waterfront,98134,"70,350",B,6,1905
B0813,47.599058,-122.332583,157-159 S Jackson St,Washington Shoe Building,Pioneer Sq/Waterfront,98104,"73,200",B,6,1900
B0814,47.601384,-122.329265,110 Prefontaine Pl S,Prefontaine Building,Pioneer Sq/Waterfront,98104,"73,470",B,7,1907
B0815,47.602223,-122.335799,615-621 Western Ave,615-621 Western,Pioneer Sq/Waterfront,98104,"74,504",B,6,1910
B0816,47.598962,-122.33379,101-111 S Jackson St,Pioneer Square,Pioneer Sq/Waterfront,98104,"78,564",B,5,1904
B0817,47.598102,-122.333678,500 1st Ave S,101 King Street,Pioneer Sq/Waterfront,98104,"81,557",B,6,1910
B0818,47.602392,-122.336084,71 Columbia St,Polson Building,Pioneer Sq/Waterfront,98104,"87,527",B,6,1910
B0819,47.606007,-122.339455,51 University St,51 University,Pioneer Sq/Waterfront,98101,"96,402",B,6,1918
B0820,47.605728,-122.339195,1201 Western Ave,1201 Western,Pioneer Sq/Waterfront,98101,"104,478",B,7,1910
B0821,47.599437,-122.332591,308-316 Occidental Ave S,Occidental Mall,Pioneer Sq/Waterfront,98104,"113,424",B,5,1908
B0822,47.604767,-122.337393,1000-1020 Western Ave,National Building,Pioneer Sq/Waterfront,98104,"128,763",B,6,1904
B0823,47.598549,-122.331985,401 2nd Ave S,Northcoast Building,Pioneer Sq/Waterfront,98104,"144,000",B,7,1907
B0824,47.604381,-122.337584,1001-1011 Western Ave,Waterfront Place Building,Pioneer Sq/Waterfront,98104,"178,269",B,13,1984
B0825,47.598531,-122.334596,411 1st Ave S,411 First,Pioneer Sq/Waterfront,98104,"178,887",B,7,1906
B0826,47.598276,-122.335226,83 S King St,83 King,Pioneer Sq/Waterfront,98104,"184,083",B,8,1904
B0827,47.603718,-122.337395,901-999 Western Ave,Maritime Building,Pioneer Sq/Waterfront,98104,"186,974",B,8,1910
B0828,47.603501,-122.335247,811 1st Ave,Colman Building,Pioneer Sq/Waterfront,98104,"205,521",B,6,1904
B0829,47.604099,-122.336487,909 1st Ave,Jackson Federal Office Building,Pioneer Sq/Waterfront,98104,"289,747",B,8,1933
B0830,47.599603,-122.333241,311 Occidental Ave S,Occidental Bldg,Pioneer Sq/Waterfront,98104,"30,000",C,3,1939
B0831,47.59618,-122.325388,624-628 S Dearborn St,The Dearborn Bldg,Pioneer Sq/Waterfront,98104,"30,000",C,2,1970
B0832,47.596396,-122.333628,562 1st Ave S,FB & P Bldg,Pioneer Sq/Waterfront,98104,"31,500",C,7,1930
B0833,47.593651,-122.328378,1020 4th Ave S,US Salvation Army Adult Rehabilitation Center,Pioneer Sq/Waterfront,98134,"33,729",C,3,1982
B0834,47.600482,-122.331231,313 2nd Ave S,,Pioneer Sq/Waterfront,98104,"34,105",C,4,1905
B0835,47.600582,-122.333835,206 1st Ave S,Buttnick/City Loan Bldg,Pioneer Sq/Waterfront,98104,"35,000",C,5,1930
B0836,47.597214,-122.334134,558 1st Ave S,FB & P Bldg,Pioneer Sq/Waterfront,98104,"37,000",C,5,1910
B0837,47.602682,-122.335546,83 Columbia St,Journal of Commerce Bldg,Pioneer Sq/Waterfront,98104,"40,000",C,4,1910
B0838,47.595985,-122.333572,590 1st Ave S,Johnson Hardware Bldg,Pioneer Sq/Waterfront,98104,"42,600",C,2,1903
B0839,47.599899,-122.333836,105 S Main St,Globe Bldg,Pioneer Sq/Waterfront,98104,"54,782",C,4,1900
B0840,47.601399,-122.332048,423 2nd Ave W,,Pioneer Sq/Waterfront,98104,"56,176",C,4,1983
B0841,47.595104,-122.327169,815 Airport Way S,INS Building,Pioneer Sq/Waterfront,98134,"67,777",C,4,1930
B0842,47.600163,-122.333936,208-222 1st Ave S,Grand Central Building,Pioneer Sq/Waterfront,98104,"72,495",C,4,1900
B0843,47.177675,-122.288679,1450 5th St SE,Good Samaritan Medical Office Building,Puyallup,98372,"83,268",A,4,2011
B0844,47.175112,-122.292954,1703 S Meridian,Meridian Medical II Bldg,Puyallup,98371,"30,900",B,3,2000
B0845,47.175767,-122.290335,1701 3rd St SE,Rieder Medical Center,Puyallup,98372,"31,650",B,3,2007
B0846,47.192181,-122.294189,201 W Main,,Puyallup,98371,"35,258",B,2,1906
B0847,47.176951,-122.28868,400 15th Ave SE,,Puyallup,98372,"37,623",B,2,2004
B0848,47.192409,-122.28084,1011 E Main,Puyallup Executive Park,Puyallup,98372,"40,327",B,4,1989
B0849,47.176076,-122.28887,402 15th Ave SE,,Puyallup,98372,"42,835",B,2,1995
B0850,47.189303,-122.293438,333 S Meridian,Puyallup City Hall,Puyallup,98371,"50,000",B,5,1941
B0851,47.159576,-122.28081,1019 39th Ave SE,West Building,Puyallup,98374,"152,167",B,2,1985
B0852,47.158852,-122.279875,1015 39th Ave SE,South Bldg,Puyallup,98374,"174,335",B,2,1985
B0853,47.191027,-122.29008,320 Spring St,Good Samaritan Mental Health Service,Puyallup,98372,"33,856",C,2,1948
B0854,47.190928,-122.289984,325 E Pioneer,,Puyallup,98372,"33,856",C,2,1952
B0855,47.660825,-122.385879,2320 W Commodore Way,Salmon Bay Landing,Queen Anne/Magnolia,98199,"31,866",A,3,2009
B0856,47.619483,-122.344605,120 6th Ave N,EMP Administrative Office,Queen Anne/Magnolia,98109,"48,883",A,4,2013
B0857,47.62252,-122.363808,401 Elliott Ave W,Elliott West 2,Queen Anne/Magnolia,98119,"84,765",A,4,2000
B0858,47.619076,-122.359573,101 Elliott Ave W,101 Elliott,Queen Anne/Magnolia,98119,"101,738",A,5,1986
B0859,47.621857,-122.36306,351 Elliott Ave W,Elliott West 1,Queen Anne/Magnolia,98119,"104,643",A,5,2000
B0860,47.623127,-122.364601,501 Elliott Ave W,Elliott West 3,Queen Anne/Magnolia,98119,"110,000",A,4,2000
B0861,47.625896,-122.368156,645 Elliott Ave W,635 Elliott North,Queen Anne/Magnolia,98119,"145,120",A,4,2009
B0862,47.619829,-122.360471,201 Elliott Ave W,The Labs @201 Elliott,Queen Anne/Magnolia,98119,"151,255",A,5,1925
B0863,47.622731,-122.360616,450 3rd Ave W,Third & Harrison,Queen Anne/Magnolia,98119,"183,799",A,5,2017
B0864,47.617691,-122.357742,3131 Elliott Ave,3131 Elliott Ave,Queen Anne/Magnolia,98121,"189,849",A,7,1986
B0865,47.619156,-122.348007,140 4th Ave N,Komo Plaza East,Queen Anne/Magnolia,98109,"191,232",A,5,2000
B0866,47.62293,-122.345552,500 5th Ave N,Bill & Melinda Gates Foundation - Bldg A,Queen Anne/Magnolia,98109,"300,000",A,6,2011
B0867,47.62293,-122.345552,500 5th Ave N,Bill & Melinda Gates Foundation - Bldg B,Queen Anne/Magnolia,98109,"300,000",A,6,2011
B0868,47.64792,-122.353521,192 Nickerson St,Canal Place Office D,Queen Anne/Magnolia,98109,"30,000",B,3,1981
B0869,47.648416,-122.354618,150 Nickerson St,Canal Place Office B,Queen Anne/Magnolia,98109,"30,029",B,3,1981
B0870,47.660364,-122.386205,2303 W Commodore Way,2303 W Commodore Way,Queen Anne/Magnolia,98199,"30,152",B,3,2007
B0871,47.648472,-122.353813,180 Nickerson St,Canal Place Office C,Queen Anne/Magnolia,98109,"32,443",B,3,1981
B0872,47.649174,-122.355484,130 Nickerson St,Canal Place Office A,Queen Anne/Magnolia,98109,"32,912",B,3,1981
B0873,47.618383,-122.358672,3161 Elliott Ave,Diamond Building,Queen Anne/Magnolia,98121,"34,030",B,3,1926
B0874,47.624828,-122.35762,18 W Mercer St,18 West Mercer,Queen Anne/Magnolia,98119,"34,628",B,5,1984
B0875,47.649796,-122.356812,4 Nickerson St,4 Nickerson,Queen Anne/Magnolia,98109,"39,108",B,4,1986
B0876,47.618823,-122.357214,111 Queen Anne Ave N,Queen Anne Building,Queen Anne/Magnolia,98109,"47,210",B,5,1985
B0877,47.62484,-122.348495,400 Mercer St,400 Mercer,Queen Anne/Magnolia,98109,"47,977",B,6,1987
