lid,latitude,longitude,population_2015,population_2020,abs_increase,perc_increase
LOC04165,15.30680556,-61.37319444,6.052842603,6.290065317,0.237222714,1.04
LOC04166,15.30680556,-61.37291667,6.052842603,6.290065317,0.237222714,1.04
LOC04167,15.30680556,-61.37263889,6.052842603,6.290065317,0.237222714,1.04
LOC04168,15.30680556,-61.37180556,6.052842603,6.290065317,0.237222714,1.04
LOC04169,15.30680556,-61.37152778,6.052842603,6.290065317,0.237222714,1.04
LOC04170,15.30680556,-61.36791667,6.052842603,6.290065317,0.237222714,1.04
LOC04171,15.30680556,-61.36736111,6.052842603,6.290065317,0.237222714,1.04
LOC04172,15.30680556,-61.36652778,6.052842603,6.290065317,0.237222714,1.04
LOC04173,15.30680556,-61.36625,6.052842603,6.290065317,0.237222714,1.04
LOC04174,15.30680556,-61.25486111,3.813613053,3.689797482,-0.123815571,0.97
LOC04175,15.30680556,-61.25319444,3.813613053,3.689797482,-0.123815571,0.97
LOC04176,15.30680556,-61.25263889,3.813613053,3.689797482,-0.123815571,0.97
LOC04177,15.30680556,-61.25208333,3.813613053,3.689797482,-0.123815571,0.97
LOC04178,15.30708333,-61.38930556,6.052842603,6.290065317,0.237222714,1.04
LOC04179,15.30708333,-61.38819444,6.052842603,6.290065317,0.237222714,1.04
LOC04180,15.30708333,-61.38791667,6.052842603,6.290065317,0.237222714,1.04
LOC04181,15.30708333,-61.38680556,6.052842603,6.290065317,0.237222714,1.04
LOC04182,15.30708333,-61.38625,6.052842603,6.290065317,0.237222714,1.04
LOC04183,15.30708333,-61.38597222,6.052842603,6.290065317,0.237222714,1.04
LOC04184,15.30708333,-61.38541667,6.052842603,6.290065317,0.237222714,1.04
LOC04185,15.30708333,-61.38513889,6.052842603,6.290065317,0.237222714,1.04
LOC04186,15.30708333,-61.38486111,6.052842603,6.290065317,0.237222714,1.04
LOC04187,15.30708333,-61.38430556,6.052842603,6.290065317,0.237222714,1.04
LOC04188,15.30708333,-61.38402778,6.052842603,6.290065317,0.237222714,1.04
LOC04189,15.30708333,-61.38375,6.052842603,6.290065317,0.237222714,1.04
LOC04190,15.30708333,-61.38347222,6.052842603,6.290065317,0.237222714,1.04
LOC04191,15.30708333,-61.37930556,6.052842603,6.290065317,0.237222714,1.04
LOC04192,15.30708333,-61.37625,6.052842603,6.290065317,0.237222714,1.04
LOC04193,15.30708333,-61.37597222,6.052842603,6.290065317,0.237222714,1.04
LOC04194,15.30708333,-61.37569444,6.052842603,6.290065317,0.237222714,1.04
LOC04195,15.30708333,-61.37513889,6.052842603,6.290065317,0.237222714,1.04
LOC04196,15.30708333,-61.37458333,6.052842603,6.290065317,0.237222714,1.04
LOC04197,15.30708333,-61.37430556,6.052842603,6.290065317,0.237222714,1.04
LOC04198,15.30708333,-61.37347222,6.052842603,6.290065317,0.237222714,1.04
LOC04199,15.30708333,-61.37319444,6.052842603,6.290065317,0.237222714,1.04
LOC04200,15.30708333,-61.37291667,6.052842603,6.290065317,0.237222714,1.04
LOC04201,15.30708333,-61.37263889,6.052842603,6.290065317,0.237222714,1.04
LOC04202,15.30708333,-61.37180556,6.052842603,6.290065317,0.237222714,1.04
LOC04203,15.30708333,-61.37097222,6.052842603,6.290065317,0.237222714,1.04
LOC04204,15.30708333,-61.36652778,6.052842603,6.290065317,0.237222714,1.04
LOC04205,15.30708333,-61.25513889,3.813613053,3.689797482,-0.123815571,0.97
LOC04206,15.30708333,-61.25347222,3.813613053,3.689797482,-0.123815571,0.97
LOC04207,15.30708333,-61.25236111,3.813613053,3.689797482,-0.123815571,0.97
LOC04208,15.30736111,-61.38930556,6.052842603,6.290065317,0.237222714,1.04
LOC04209,15.30736111,-61.38902778,6.052842603,6.290065317,0.237222714,1.04
LOC04210,15.30736111,-61.38875,6.052842603,6.290065317,0.237222714,1.04
LOC04211,15.30736111,-61.38847222,6.052842603,6.290065317,0.237222714,1.04
LOC04212,15.30736111,-61.38819444,6.052842603,6.290065317,0.237222714,1.04
LOC04213,15.30736111,-61.38763889,6.052842603,6.290065317,0.237222714,1.04
LOC04214,15.30736111,-61.38736111,6.052842603,6.290065317,0.237222714,1.04
LOC04215,15.30736111,-61.38597222,6.052842603,6.290065317,0.237222714,1.04
LOC04216,15.30736111,-61.38541667,6.052842603,6.290065317,0.237222714,1.04
LOC04217,15.30736111,-61.38375,6.052842603,6.290065317,0.237222714,1.04
LOC04218,15.30736111,-61.37986111,6.052842603,6.290065317,0.237222714,1.04
LOC04219,15.30736111,-61.37902778,6.052842603,6.290065317,0.237222714,1.04
LOC04220,15.30736111,-61.37875,6.052842603,6.290065317,0.237222714,1.04
LOC04221,15.30736111,-61.37486111,6.052842603,6.290065317,0.237222714,1.04
LOC04222,15.30736111,-61.37458333,6.052842603,6.290065317,0.237222714,1.04
LOC04223,15.30736111,-61.37402778,6.052842603,6.290065317,0.237222714,1.04
LOC04224,15.30736111,-61.37375,6.052842603,6.290065317,0.237222714,1.04
LOC04225,15.30736111,-61.37347222,6.052842603,6.290065317,0.237222714,1.04
LOC04226,15.30736111,-61.37319444,6.052842603,6.290065317,0.237222714,1.04
LOC04227,15.30736111,-61.37236111,6.052842603,6.290065317,0.237222714,1.04
LOC04228,15.30736111,-61.37208333,6.052842603,6.290065317,0.237222714,1.04
LOC04229,15.30736111,-61.37152778,6.052842603,6.290065317,0.237222714,1.04
LOC04230,15.30736111,-61.36763889,6.052842603,6.290065317,0.237222714,1.04
LOC04231,15.30736111,-61.36708333,6.052842603,6.290065317,0.237222714,1.04
LOC04232,15.30736111,-61.36680556,6.052842603,6.290065317,0.237222714,1.04
LOC04233,15.30736111,-61.36625,6.052842603,6.290065317,0.237222714,1.04
LOC04234,15.30736111,-61.25513889,3.813613053,3.689797482,-0.123815571,0.97
LOC04235,15.30736111,-61.25486111,3.813613053,3.689797482,-0.123815571,0.97
LOC04236,15.30763889,-61.38930556,6.052842603,6.290065317,0.237222714,1.04
LOC04237,15.30763889,-61.38902778,6.052842603,6.290065317,0.237222714,1.04
LOC04238,15.30763889,-61.38847222,6.052842603,6.290065317,0.237222714,1.04
LOC04239,15.30763889,-61.38819444,6.052842603,6.290065317,0.237222714,1.04
LOC04240,15.30763889,-61.38791667,6.052842603,6.290065317,0.237222714,1.04
LOC04241,15.30763889,-61.38736111,6.052842603,6.290065317,0.237222714,1.04
LOC04242,15.30763889,-61.38680556,6.052842603,6.290065317,0.237222714,1.04
LOC04243,15.30763889,-61.38652778,6.052842603,6.290065317,0.237222714,1.04
LOC04244,15.30763889,-61.38597222,6.052842603,6.290065317,0.237222714,1.04
LOC04245,15.30763889,-61.38569444,6.052842603,6.290065317,0.237222714,1.04
LOC04246,15.30763889,-61.38541667,6.052842603,6.290065317,0.237222714,1.04
LOC04247,15.30763889,-61.38347222,6.052842603,6.290065317,0.237222714,1.04
LOC04248,15.30763889,-61.38125,6.052842603,6.290065317,0.237222714,1.04
LOC04249,15.30763889,-61.38041667,6.052842603,6.290065317,0.237222714,1.04
LOC04250,15.30763889,-61.37986111,6.052842603,6.290065317,0.237222714,1.04
LOC04251,15.30763889,-61.37958333,6.052842603,6.290065317,0.237222714,1.04
LOC04252,15.30763889,-61.37930556,6.052842603,6.290065317,0.237222714,1.04
LOC04253,15.30763889,-61.37902778,6.052842603,6.290065317,0.237222714,1.04
LOC04254,15.30763889,-61.37847222,6.052842603,6.290065317,0.237222714,1.04
LOC04255,15.30763889,-61.37402778,6.052842603,6.290065317,0.237222714,1.04
LOC04256,15.30763889,-61.37347222,6.052842603,6.290065317,0.237222714,1.04
LOC04257,15.30763889,-61.37263889,6.052842603,6.290065317,0.237222714,1.04
LOC04258,15.30763889,-61.37208333,6.052842603,6.290065317,0.237222714,1.04
LOC04259,15.30763889,-61.37152778,6.052842603,6.290065317,0.237222714,1.04
LOC04260,15.30763889,-61.36680556,6.052842603,6.290065317,0.237222714,1.04
LOC04261,15.30763889,-61.36625,6.052842603,6.290065317,0.237222714,1.04
LOC04262,15.30763889,-61.36597222,6.052842603,6.290065317,0.237222714,1.04
LOC04263,15.30763889,-61.25513889,3.813613053,3.689797482,-0.123815571,0.97
LOC04264,15.30763889,-61.25180556,3.813613053,3.689797482,-0.123815571,0.97
LOC04265,15.30763889,-61.25125,3.813613053,3.689797482,-0.123815571,0.97
LOC04266,15.30791667,-61.38930556,6.052842603,6.290065317,0.237222714,1.04
LOC04267,15.30791667,-61.38875,6.052842603,6.290065317,0.237222714,1.04
LOC04268,15.30791667,-61.38819444,6.052842603,6.290065317,0.237222714,1.04
LOC04269,15.30791667,-61.38791667,6.052842603,6.290065317,0.237222714,1.04
LOC04270,15.30791667,-61.38763889,6.052842603,6.290065317,0.237222714,1.04
LOC04271,15.30791667,-61.38708333,6.052842603,6.290065317,0.237222714,1.04
LOC04272,15.30791667,-61.38652778,6.052842603,6.290065317,0.237222714,1.04
LOC04273,15.30791667,-61.38625,6.052842603,6.290065317,0.237222714,1.04
LOC04274,15.30791667,-61.38597222,6.052842603,6.290065317,0.237222714,1.04
LOC04275,15.30791667,-61.38569444,6.052842603,6.290065317,0.237222714,1.04
LOC04276,15.30791667,-61.38513889,6.052842603,6.290065317,0.237222714,1.04
LOC04277,15.30791667,-61.38375,6.052842603,6.290065317,0.237222714,1.04
LOC04278,15.30791667,-61.38097222,6.052842603,6.290065317,0.237222714,1.04
LOC04279,15.30791667,-61.38041667,6.052842603,6.290065317,0.237222714,1.04
LOC04280,15.30791667,-61.37986111,6.052842603,6.290065317,0.237222714,1.04
LOC04281,15.30791667,-61.37791667,6.052842603,6.290065317,0.237222714,1.04
LOC04282,15.30791667,-61.36736111,6.052842603,6.290065317,0.237222714,1.04
LOC04283,15.30791667,-61.36652778,6.052842603,6.290065317,0.237222714,1.04
LOC04284,15.30791667,-61.36625,6.052842603,6.290065317,0.237222714,1.04
LOC04285,15.30791667,-61.36597222,6.052842603,6.290065317,0.237222714,1.04
LOC04286,15.30791667,-61.36541667,6.052842603,6.290065317,0.237222714,1.04
LOC04287,15.30791667,-61.25125,3.813613053,3.689797482,-0.123815571,0.97
LOC04288,15.30791667,-61.25097222,3.813613053,3.689797482,-0.123815571,0.97
LOC04289,15.30819444,-61.38902778,6.052842603,6.290065317,0.237222714,1.04
LOC04290,15.30819444,-61.38875,6.052842603,6.290065317,0.237222714,1.04
LOC04291,15.30819444,-61.38847222,6.052842603,6.290065317,0.237222714,1.04
LOC04292,15.30819444,-61.38819444,6.052842603,6.290065317,0.237222714,1.04
LOC04293,15.30819444,-61.38791667,6.052842603,6.290065317,0.237222714,1.04
LOC04294,15.30819444,-61.38763889,6.052842603,6.290065317,0.237222714,1.04
LOC04295,15.30819444,-61.38736111,6.052842603,6.290065317,0.237222714,1.04
LOC04296,15.30819444,-61.38680556,6.052842603,6.290065317,0.237222714,1.04
LOC04297,15.30819444,-61.38652778,6.052842603,6.290065317,0.237222714,1.04
LOC04298,15.30819444,-61.38625,6.052842603,6.290065317,0.237222714,1.04
LOC04299,15.30819444,-61.38597222,6.052842603,6.290065317,0.237222714,1.04
LOC04300,15.30819444,-61.38430556,6.052842603,6.290065317,0.237222714,1.04
LOC04301,15.30819444,-61.38402778,6.052842603,6.290065317,0.237222714,1.04
LOC04302,15.30819444,-61.38375,6.052842603,6.290065317,0.237222714,1.04
LOC04303,15.30819444,-61.38347222,6.052842603,6.290065317,0.237222714,1.04
LOC04304,15.30819444,-61.38319444,6.052842603,6.290065317,0.237222714,1.04
LOC04305,15.30819444,-61.38208333,6.052842603,6.290065317,0.237222714,1.04
LOC04306,15.30819444,-61.38180556,6.052842603,6.290065317,0.237222714,1.04
LOC04307,15.30819444,-61.38013889,6.052842603,6.290065317,0.237222714,1.04
LOC04308,15.30819444,-61.37986111,6.052842603,6.290065317,0.237222714,1.04
LOC04309,15.30819444,-61.37958333,6.052842603,6.290065317,0.237222714,1.04
LOC04310,15.30819444,-61.37930556,6.052842603,6.290065317,0.237222714,1.04
LOC04311,15.30819444,-61.37902778,6.052842603,6.290065317,0.237222714,1.04
LOC04312,15.30819444,-61.37875,6.052842603,6.290065317,0.237222714,1.04
LOC04313,15.30819444,-61.37847222,6.052842603,6.290065317,0.237222714,1.04
LOC04314,15.30819444,-61.37791667,6.052842603,6.290065317,0.237222714,1.04
LOC04315,15.30819444,-61.36708333,6.052842603,6.290065317,0.237222714,1.04
LOC04316,15.30819444,-61.36652778,6.052842603,6.290065317,0.237222714,1.04
LOC04317,15.30819444,-61.36625,6.052842603,6.290065317,0.237222714,1.04
LOC04318,15.30819444,-61.36513889,6.052842603,6.290065317,0.237222714,1.04
LOC04319,15.30819444,-61.36402778,6.052842603,6.290065317,0.237222714,1.04
LOC04320,15.30819444,-61.33708333,6.052842603,6.290065317,0.237222714,1.04
LOC04321,15.30819444,-61.25180556,3.813613053,3.689797482,-0.123815571,0.97
LOC04322,15.30819444,-61.25152778,3.813613053,3.689797482,-0.123815571,0.97
LOC04323,15.30819444,-61.25069444,3.813613053,3.689797482,-0.123815571,0.97
LOC04324,15.30847222,-61.38902778,6.052842603,6.290065317,0.237222714,1.04
LOC04325,15.30847222,-61.38875,6.052842603,6.290065317,0.237222714,1.04
LOC04326,15.30847222,-61.38819444,6.052842603,6.290065317,0.237222714,1.04
LOC04327,15.30847222,-61.38763889,6.052842603,6.290065317,0.237222714,1.04
LOC04328,15.30847222,-61.38736111,6.052842603,6.290065317,0.237222714,1.04
LOC04329,15.30847222,-61.38708333,6.052842603,6.290065317,0.237222714,1.04
LOC04330,15.30847222,-61.38625,6.052842603,6.290065317,0.237222714,1.04
LOC04331,15.30847222,-61.38541667,6.052842603,6.290065317,0.237222714,1.04
LOC04332,15.30847222,-61.38513889,6.052842603,6.290065317,0.237222714,1.04
LOC04333,15.30847222,-61.38486111,6.052842603,6.290065317,0.237222714,1.04
LOC04334,15.30847222,-61.38430556,6.052842603,6.290065317,0.237222714,1.04
LOC04335,15.30847222,-61.38402778,6.052842603,6.290065317,0.237222714,1.04
LOC04336,15.30847222,-61.38347222,6.052842603,6.290065317,0.237222714,1.04
LOC04337,15.30847222,-61.38180556,6.052842603,6.290065317,0.237222714,1.04
LOC04338,15.30847222,-61.38152778,6.052842603,6.290065317,0.237222714,1.04
LOC04339,15.30847222,-61.38013889,6.052842603,6.290065317,0.237222714,1.04
LOC04340,15.30847222,-61.37986111,6.052842603,6.290065317,0.237222714,1.04
LOC04341,15.30847222,-61.37902778,6.052842603,6.290065317,0.237222714,1.04
LOC04342,15.30847222,-61.37791667,6.052842603,6.290065317,0.237222714,1.04
LOC04343,15.30847222,-61.36680556,6.052842603,6.290065317,0.237222714,1.04
LOC04344,15.30847222,-61.36652778,6.052842603,6.290065317,0.237222714,1.04
LOC04345,15.30847222,-61.36625,6.052842603,6.290065317,0.237222714,1.04
LOC04346,15.30847222,-61.36430556,6.052842603,6.290065317,0.237222714,1.04
LOC04347,15.30847222,-61.36402778,6.052842603,6.290065317,0.237222714,1.04
LOC04348,15.30847222,-61.33569444,6.052842603,6.290065317,0.237222714,1.04
LOC04349,15.30847222,-61.33541667,6.052842603,6.290065317,0.237222714,1.04
LOC04350,15.30847222,-61.25263889,3.813613053,3.689797482,-0.123815571,0.97
LOC04351,15.30847222,-61.25236111,3.813613053,3.689797482,-0.123815571,0.97
LOC04352,15.30847222,-61.25152778,3.813613053,3.689797482,-0.123815571,0.97
LOC04353,15.30847222,-61.25097222,3.813613053,3.689797482,-0.123815571,0.97
LOC04354,15.30847222,-61.25013889,3.813613053,3.689797482,-0.123815571,0.97
LOC04355,15.30875,-61.38847222,6.052842603,6.290065317,0.237222714,1.04
LOC04356,15.30875,-61.38819444,6.052842603,6.290065317,0.237222714,1.04
LOC04357,15.30875,-61.38791667,6.052842603,6.290065317,0.237222714,1.04
LOC04358,15.30875,-61.38736111,6.052842603,6.290065317,0.237222714,1.04
LOC04359,15.30875,-61.38652778,6.052842603,6.290065317,0.237222714,1.04
LOC04360,15.30875,-61.38569444,6.052842603,6.290065317,0.237222714,1.04
LOC04361,15.30875,-61.38541667,6.052842603,6.290065317,0.237222714,1.04
LOC04362,15.30875,-61.38513889,6.052842603,6.290065317,0.237222714,1.04
LOC04363,15.30875,-61.38486111,6.052842603,6.290065317,0.237222714,1.04
LOC04364,15.30875,-61.38430556,6.052842603,6.290065317,0.237222714,1.04
LOC04365,15.30875,-61.38375,6.052842603,6.290065317,0.237222714,1.04
LOC04366,15.30875,-61.38319444,6.052842603,6.290065317,0.237222714,1.04
LOC04367,15.30875,-61.38180556,6.052842603,6.290065317,0.237222714,1.04
LOC04368,15.30875,-61.38152778,6.052842603,6.290065317,0.237222714,1.04
LOC04369,15.30875,-61.38125,6.052842603,6.290065317,0.237222714,1.04
LOC04370,15.30875,-61.38041667,6.052842603,6.290065317,0.237222714,1.04
LOC04371,15.30875,-61.38013889,6.052842603,6.290065317,0.237222714,1.04
LOC04372,15.30875,-61.37958333,6.052842603,6.290065317,0.237222714,1.04
LOC04373,15.30875,-61.37930556,6.052842603,6.290065317,0.237222714,1.04
LOC04374,15.30875,-61.37902778,6.052842603,6.290065317,0.237222714,1.04
LOC04375,15.30875,-61.36513889,6.052842603,6.290065317,0.237222714,1.04
LOC04376,15.30875,-61.36486111,6.052842603,6.290065317,0.237222714,1.04
LOC04377,15.30875,-61.33763889,6.052842603,6.290065317,0.237222714,1.04
LOC04378,15.30875,-61.33736111,6.052842603,6.290065317,0.237222714,1.04
LOC04379,15.30875,-61.25236111,3.813613053,3.689797482,-0.123815571,0.97
LOC04380,15.30875,-61.25152778,3.813613053,3.689797482,-0.123815571,0.97
LOC04381,15.30875,-61.25125,3.813613053,3.689797482,-0.123815571,0.97
LOC04382,15.30875,-61.25097222,3.813613053,3.689797482,-0.123815571,0.97
LOC04383,15.30875,-61.25069444,3.813613053,3.689797482,-0.123815571,0.97
LOC04384,15.30875,-61.25013889,3.813613053,3.689797482,-0.123815571,0.97
LOC04385,15.30902778,-61.38902778,6.052842603,6.290065317,0.237222714,1.04
LOC04386,15.30902778,-61.38819444,6.052842603,6.290065317,0.237222714,1.04
LOC04387,15.30902778,-61.38791667,6.052842603,6.290065317,0.237222714,1.04
LOC04388,15.30902778,-61.38708333,6.052842603,6.290065317,0.237222714,1.04
LOC04389,15.30902778,-61.38458333,6.052842603,6.290065317,0.237222714,1.04
LOC04390,15.30902778,-61.38319444,6.052842603,6.290065317,0.237222714,1.04
LOC04391,15.30902778,-61.38263889,6.052842603,6.290065317,0.237222714,1.04
LOC04392,15.30902778,-61.38236111,6.052842603,6.290065317,0.237222714,1.04
LOC04393,15.30902778,-61.38125,6.052842603,6.290065317,0.237222714,1.04
LOC04394,15.30902778,-61.38069444,6.052842603,6.290065317,0.237222714,1.04
LOC04395,15.30902778,-61.38041667,6.052842603,6.290065317,0.237222714,1.04
LOC04396,15.30902778,-61.37986111,6.052842603,6.290065317,0.237222714,1.04
LOC04397,15.30902778,-61.37958333,6.052842603,6.290065317,0.237222714,1.04
LOC04398,15.30902778,-61.36513889,6.052842603,6.290065317,0.237222714,1.04
LOC04399,15.30902778,-61.36486111,6.052842603,6.290065317,0.237222714,1.04
LOC04400,15.30902778,-61.36347222,6.052842603,6.290065317,0.237222714,1.04
LOC04401,15.30902778,-61.34180556,6.052842603,6.290065317,0.237222714,1.04
LOC04402,15.30902778,-61.33597222,6.052842603,6.290065317,0.237222714,1.04
LOC04403,15.30902778,-61.25097222,3.813613053,3.689797482,-0.123815571,0.97
LOC04404,15.30902778,-61.25069444,3.813613053,3.689797482,-0.123815571,0.97
LOC04405,15.30902778,-61.25041667,3.813613053,3.689797482,-0.123815571,0.97
LOC04406,15.30902778,-61.25013889,3.813613053,3.689797482,-0.123815571,0.97
LOC04407,15.30930556,-61.38847222,6.052842603,6.290065317,0.237222714,1.04
LOC04408,15.30930556,-61.38819444,6.052842603,6.290065317,0.237222714,1.04
LOC04409,15.30930556,-61.38763889,6.052842603,6.290065317,0.237222714,1.04
LOC04410,15.30930556,-61.38708333,6.052842603,6.290065317,0.237222714,1.04
LOC04411,15.30930556,-61.38625,6.052842603,6.290065317,0.237222714,1.04
LOC04412,15.30930556,-61.38569444,6.052842603,6.290065317,0.237222714,1.04
LOC04413,15.30930556,-61.38541667,6.052842603,6.290065317,0.237222714,1.04
LOC04414,15.30930556,-61.38375,6.052842603,6.290065317,0.237222714,1.04
LOC04415,15.30930556,-61.38347222,6.052842603,6.290065317,0.237222714,1.04
LOC04416,15.30930556,-61.38263889,6.052842603,6.290065317,0.237222714,1.04
LOC04417,15.30930556,-61.38236111,6.052842603,6.290065317,0.237222714,1.04
LOC04418,15.30930556,-61.38152778,6.052842603,6.290065317,0.237222714,1.04
LOC04419,15.30930556,-61.38125,6.052842603,6.290065317,0.237222714,1.04
LOC04420,15.30930556,-61.38097222,6.052842603,6.290065317,0.237222714,1.04
